step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1499,302694,2998,0.03257800073731954,0.0,0.6,,,,,,,,,
1500,302984,3000,0.02458313707064728,1.0,1.0,,,,,,,,,
1501,303226,3002,0.0257293507903925,0.5,0.8,,,,,,,,,
1502,303404,3004,0.02820779833522563,1.0,1.0,,,,,,,,,
1503,303614,3006,0.02684870943922192,0.0,0.6666666666666666,,,,,,,,,
1504,303808,3008,0.02735644775472385,1.0,1.0,,,,,,,,,
1505,303938,3010,0.026721561301384325,1.0,1.0,0.021206030008855237,1.0,1.0,,,,,,
1506,304084,3012,0.02722959656183801,1.0,1.0,,,,,,,,,
1507,304278,3014,0.03064743487690019,0.0,0.6,,,,,,,,,
1508,304408,3016,0.02341877906799027,1.0,1.0,,,,,,,,,
1509,304554,3018,0.019700523472214022,1.0,1.0,,,,,,,,,
1510,304716,3020,0.031230995515906673,0.5,0.8,,,,,,,,,
1511,304862,3022,0.025258957684751143,1.0,1.0,,,,,,,,,
1512,305072,3024,0.02751879996235534,0.5,0.8,,,,,,,,,
1513,305330,3026,0.01917452486815961,1.0,1.0,0.027140601762305847,1.0,1.0,,,,,,
1514,305524,3028,0.022077414390101167,1.0,1.0,,,,,,,,,
1515,305750,3030,0.022104464377929473,1.0,1.0,,,,,,,,,
1516,306008,3032,0.02206606037053362,0.5,0.8,,,,,,,,,
1517,306234,3034,0.016610988106730736,1.0,1.0,,,,,,,,,
1518,306460,3036,0.0316181431532131,0.0,0.5,,,,,,,,,
1519,306782,3038,0.017596134879565288,1.0,1.0,,,,,,,,,
1520,306928,3040,0.02258185928211863,1.0,1.0,,,,,,,,,
1521,307154,3042,0.02433066807909557,1.0,1.0,0.025389897490188322,0.5,0.8333333333333334,,,,,,
1522,307396,3044,0.019705104735713876,1.0,1.0,,,,,,,,,
1523,307542,3046,0.03239608517121926,0.0,0.5,,,,,,,,,
1524,307688,3048,0.02496642568361911,1.0,1.0,,,,,,,,,
1525,307866,3050,0.02579518484735662,1.0,1.0,,,,,,,,,
1526,307996,3052,0.034939683427053864,0.5,0.8333333333333334,,,,,,,,,
1527,308142,3054,0.01981100204682965,1.0,1.0,,,,,,,,,
1528,308384,3056,0.025671055336417344,1.0,1.0,,,,,,,,,
1529,308626,3058,0.021923689340831817,0.5,0.8,0.043641334895931576,0.0,0.6,,,,,,
1530,308884,3060,0.029716636377392615,0.5,0.8,,,,,,,,,
1531,309110,3062,0.01963142379283941,1.0,1.0,,,,,,,,,
1532,309336,3064,0.022146976998540954,1.0,1.0,,,,,,,,,
1533,309546,3066,0.026832667989386636,0.5,0.8333333333333334,,,,,,,,,
1534,309788,3068,0.028542966307394713,0.5,0.8,,,,,,,,,
1535,310030,3070,0.021074733581603822,1.0,1.0,,,,,,,,,
1536,310256,3072,0.029614732097641323,1.0,1.0,,,,,,,,,
1537,310466,3074,0.03187007727304298,0.0,0.6,0.02394636591215537,1.0,1.0,,,,,,
1538,310692,3076,0.025583109036732103,0.5,0.75,,,,,,,,,
1539,310870,3078,0.024493080495489553,1.0,1.0,,,,,,,,,
1540,311000,3080,0.041061881629525204,0.5,0.75,,,,,,,,,
1541,311210,3082,0.032871943588285935,0.0,0.6,,,,,,,,,
1542,311468,3084,0.037243971007914496,0.5,0.8,,,,,,,,,
1543,311646,3086,0.037077314642447894,0.0,0.6666666666666666,,,,,,,,,
1544,311856,3088,0.024495002909509192,0.5,0.8,,,,,,,,,
1545,312114,3090,0.01913464761185878,1.0,1.0,0.023454864658504753,0.5,0.8,0.6606217622756958,0.7184873949579832,0.7276595744680852,0.6871776807101592,0.7625018362940255,0.7230443974630022

